Unnamed: 0,Address,Price,Price Type,Latitude,Longitude,Beds,Baths,Date,Neighborhood,Beds_Category,Price Tag
1045,"209 - 199 Victory Ship Way, North Vancouver",1149000.0,For Sale,49.3088826,-123.0773012,5.0,3.0,11-Mar-25,North Vancouver,4+,Lower priced
1047,"1802 - 1740 Comox Street, Vancouver",728800.0,For Sale,49.2879846,-123.1390223,1.0,1.0,11-Mar-25,West End,1.0,Fair price
1054,"11 - 7500 Cumberland Street, Burnaby",1299000.0,For Sale,49.2338529,-122.9184138,3.0,3.0,11-Mar-25,Burnaby,3.0,Fair price
1055,"103 - 13228 Old Yale Road, Surrey",599000.0,For Sale,49.1872768,-122.8558792,2.0,3.0,11-Mar-25,Surrey,2.0,Fair price
1056,"332 - 9288 Odlin Road, Richmond",649999.0,For Sale,49.1815006,-123.1215469,2.0,2.0,11-Mar-25,Richmond,2.0,Lower priced
1057,"301 - 327 2nd Street, North Vancouver",726900.0,For Sale,49.3094569,-123.071015,2.0,2.0,11-Mar-25,North Vancouver,2.0,Lower priced
1058,"417 - 518 Moberly Road, Vancouver",1299000.0,For Sale,49.2678853,-123.1167321,2.0,2.0,11-Mar-25,Fairview,2.0,Over priced
1059,"701 - 1601 Quebec Street, Vancouver",3949900.0,For Sale,49.2715566,-123.1027944,3.0,3.0,11-Mar-25,Mount Pleasant,3.0,Over priced
1060,"1701 - 1708 Ontario Street, Vancouver",1698000.0,For Sale,49.2700839,-123.1043373,2.0,2.0,11-Mar-25,Mount Pleasant,2.0,Over priced
1061,"5314 - 5111 Garden City Road, Richmond",599000.0,For Sale,49.1770772,-123.1267753,2.0,2.0,11-Mar-25,Richmond,2.0,Lower priced
1062,"2 - 17097 64 Avenue, Surrey",999999.0,For Sale,49.1195222,-122.7487781,3.0,4.0,11-Mar-25,Surrey,3.0,Fair price
1063,"219 - 1529 6th Avenue, Vancouver",599900.0,For Sale,49.2653671,-123.0730201,0.0,1.0,11-Mar-25,Grandview-Woodland,0.0,Fair price
1064,"13790 23 Ave , Surrey",2650000.0,For Sale,49.0436846,-122.840126,5.0,5.0,11-Mar-25,Surrey,4+,Over priced
1065,"601 - 133 8th Avenue, Vancouver",639900.0,For Sale,49.2638591,-123.1021018,1.0,1.0,11-Mar-25,Mount Pleasant,1.0,Lower priced
1066,"502 - 495 6 Avenue, Vancouver",769000.0,For Sale,49.2658968,-123.1142465,1.0,1.0,11-Mar-25,Mount Pleasant,1.0,Fair price
1067,"527 - 666 Leg In Boot Square, Vancouver",998000.0,For Sale,49.2670455,-123.1192711,2.0,2.0,11-Mar-25,Fairview,2.0,Fair price
1068,"3511 - 3809 Evergreen Place, Burnaby",849900.0,For Sale,49.2498579,-122.8940588,2.0,1.0,11-Mar-25,Burnaby,2.0,Fair price
1069,"Avenue, Vancouver",695000.0,For Sale,49.2789453,-123.1219901,2.0,2.0,11-Mar-25,Downtown,2.0,Lower priced
1070,"13500 Balsam Crescent, Surrey",3398000.0,For Sale,49.05835,-122.84824,3.0,2.0,11-Mar-25,Surrey,3.0,Over priced
1071,"4878 Paton Street, Vancouver",3999800.0,For Sale,49.2435968,-123.1594977,4.0,3.0,11-Mar-25,Arbutus Ridge,4+,Fair price
1072,"15821 29a Avenue, Surrey",1668000.0,For Sale,49.0551179,-122.784115,5.0,4.0,11-Mar-25,Surrey,4+,Fair price
1073,"807 - 989 Nelson Street, Vancouver",829888.0,For Sale,49.2812121,-123.1251379,2.0,2.0,11-Mar-25,Downtown,2.0,Lower priced
1074,"471 Beach Crescent, Vancouver",3375000.0,For Sale,49.272723,-123.1278871,3.0,3.0,11-Mar-25,Downtown,3.0,Over priced
1075,"527 - 119 22nd Street, North Vancouver",730000.0,For Sale,49.3292906,-123.0732522,1.0,1.0,11-Mar-25,North Vancouver,1.0,Fair price
1077,"2364 Marine Drive, West Vancouver",3639000.0,For Sale,49.3335189,-123.177652,7.0,3.0,11-Mar-25,West Vancouver,4+,Fair price
1078,"1339 48th Avenue, Vancouver",3990000.0,For Sale,49.2279772,-123.1361098,8.0,7.0,11-Mar-25,Oakridge,4+,Fair price
1080,"202 - 8733 160 Street, Surrey",479000.0,For Sale,49.1614162,-122.7797418,1.0,1.0,11-Mar-25,Surrey,1.0,Fair price
1081,"702 - 6638 Dunblane Avenue, Burnaby",798000.0,For Sale,49.2233544,-122.9925207,2.0,2.0,11-Mar-25,Burnaby,2.0,Fair price
1082,"403 - 4025 Norfolk Street, Burnaby",999999.0,For Sale,49.2555905,-123.0152359,3.0,3.0,11-Mar-25,Burnaby,3.0,Fair price
1083,"1204 - 10626 City Parkway, Surrey",476000.0,For Sale,49.1955846,-122.8479033,1.0,1.0,11-Mar-25,Surrey,1.0,Fair price
1084,"311 - 1859 Spyglass Place, Vancouver",1280000.0,For Sale,49.2705127,-123.1153645,2.0,2.0,11-Mar-25,Fairview,2.0,Over priced
1085,"10428 Whalley Boulevard, Surrey",599900.0,For Sale,49.19237,-122.8415042,2.0,1.0,11-Mar-25,Surrey,2.0,Fair price
1086,"1210 - 2186 Gilmore Avenue, Burnaby",788000.0,For Sale,49.2652826,-123.0140373,2.0,2.0,11-Mar-25,Burnaby,2.0,Fair price
1087,"1806 - 1632 Lions Gate Lane, North Vancouver",1580000.0,For Sale,49.3249218,-123.1225036,3.0,2.0,11-Mar-25,others,3.0,Fair price
1088,"118 - 8870 Citation Drive, Richmond",479000.0,For Sale,49.1636446,-123.1255651,2.0,1.0,11-Mar-25,Richmond,2.0,Lower priced
1089,"19 - 8638 159 Street, Surrey",849999.0,For Sale,49.1599582,-122.7817131,4.0,3.0,11-Mar-25,Surrey,4+,Lower priced
1090,"46 - 3618 150 Street, Surrey",1599900.0,For Sale,49.0677662,-122.8054918,2.0,2.0,11-Mar-25,Surrey,2.0,Over priced
1091,"4967 Georgia Street, Burnaby",2488000.0,For Sale,49.278477,-122.990659,6.0,5.0,11-Mar-25,Burnaby,4+,Fair price
1092,"2 - 1426 54th Avenue, Vancouver",1448000.0,For Sale,49.2214634,-123.1382931,3.0,4.0,11-Mar-25,Oakridge,3.0,Lower priced
1094,"402 - 674 17th Avenue, Vancouver",575000.0,For Sale,49.255828,-123.1197909,2.0,1.0,11-Mar-25,South Cambie,2.0,Lower priced
1095,"SL17 - 10333 River Drive, Richmond",1149000.0,For Sale,49.197524,-123.1044076,3.0,3.0,11-Mar-25,Richmond,3.0,Fair price
1096,"2605 - 13688 100 Avenue, Surrey",399900.0,For Sale,49.1838039,-122.8436235,1.0,1.0,11-Mar-25,Surrey,1.0,Lower priced
1097,"3426 Copeland Avenue, Vancouver",659900.0,For Sale,49.2153156,-123.0285898,3.0,2.0,11-Mar-25,Killarney,3.0,Lower priced
1098,"307 - 16380 64 Avenue, Surrey",689800.0,For Sale,49.1174645,-122.7699738,2.0,2.0,11-Mar-25,Surrey,2.0,Fair price
1101,"1509 - 13380 108 Avenue, Surrey",499999.0,For Sale,49.1987331,-122.8521399,2.0,2.0,11-Mar-25,Surrey,2.0,Lower priced
1103,"2291 Dorman Drive, Burnaby",2199900.0,For Sale,49.2630914,-122.9523777,5.0,3.0,11-Mar-25,Burnaby,4+,Fair price
1104,"5499 Manor Street, Burnaby",2799000.0,For Sale,49.25727,-122.98421,9.0,8.0,11-Mar-25,Burnaby,4+,Fair price
1107,"3503 - 688 Abbott Street, Vancouver",1298000.0,For Sale,49.278892,-123.1074245,2.0,2.0,11-Mar-25,Downtown,2.0,Fair price
1108,"3807 - 2186 Gilmore Avenue, Burnaby",1099900.0,For Sale,49.2652826,-123.0140373,2.0,2.0,11-Mar-25,Burnaby,2.0,Over priced
1109,"70 - 9339 Alberta Road, Richmond",890000.0,For Sale,49.1668341,-123.1207698,3.0,3.0,11-Mar-25,Richmond,3.0,Lower priced
1110,"227 - 708 Lea Avenue, Coquitlam",899999.0,For Sale,49.2643172,-122.8823297,2.0,2.0,11-Mar-25,Coquitlam,2.0,Fair price
1111,"15 - 7540 Abercrombie Drive, Richmond",1198000.0,For Sale,49.1579252,-123.1369798,3.0,3.0,11-Mar-25,Richmond,3.0,Fair price
1112,"1602 - 1050 Smithe Street, Vancouver",988000.0,For Sale,49.2833879,-123.1255977,2.0,2.0,11-Mar-25,West End,2.0,Fair price
1113,"211 - 2366 Wall Street, Vancouver",599900.0,For Sale,49.2901776,-123.0572156,1.0,1.0,11-Mar-25,Grandview-Woodland,1.0,Fair price
1114,"709 - 5380 Crooked Branch Road, Vancouver",836000.0,For Sale,49.2632992,-123.2353667,1.0,1.0,11-Mar-25,others,1.0,Fair price
1115,"201 - 5460 Broadway , Burnaby",829000.0,For Sale,49.266137,-122.9844813,2.0,2.0,11-Mar-25,Burnaby,2.0,Fair price
1116,"299 55th Avenue, Vancouver",2598800.0,For Sale,49.2203229,-123.0999803,3.0,2.0,11-Mar-25,Sunset,3.0,Over priced
1117,"2011 48th Avenue, Vancouver",4795000.0,For Sale,49.2282345,-123.1526125,3.0,4.0,11-Mar-25,Kerrisdale,3.0,Fair price
1118,"1630 Layton Drive, North Vancouver",2179000.0,For Sale,49.3220537,-123.0060434,2.0,2.0,11-Mar-25,others,2.0,Over priced
1119,"502 - 2181 Madison Avenue, Burnaby",799000.0,For Sale,49.2648606,-123.0089395,2.0,2.0,11-Mar-25,Burnaby,2.0,Fair price
1120,"309 - 2410 Cornwall Avenue, Vancouver",1349000.0,For Sale,49.2724213,-123.1601953,2.0,1.0,11-Mar-25,Kitsilano,2.0,Over priced
1121,"4511 Cameron Court, Richmond",1885000.0,For Sale,49.1804414,-123.089674,5.0,3.0,11-Mar-25,Richmond,4+,Fair price
1123,"15 - 7700 Abercrombie Drive, Richmond",1088000.0,For Sale,49.1568499,-123.137992,1.0,1.0,11-Mar-25,Richmond,1.0,Over priced
1124,"1204 - 5766 Gilbert Road, Richmond",869000.0,For Sale,49.1720383,-123.1463413,3.0,3.0,11-Mar-25,Richmond,3.0,Lower priced
1125,"66 - 6588 Barnard Drive, Richmond",1199000.0,For Sale,49.167688,-123.184463,4.0,3.0,11-Mar-25,Richmond,4+,Lower priced
1126,"113 - 4101 Yew Street, Vancouver",1168000.0,For Sale,49.2498458,-123.1558288,2.0,2.0,11-Mar-25,Arbutus Ridge,2.0,Fair price
1127,"1 - 3186 11th Avenue, Vancouver",3050000.0,For Sale,49.2621887,-123.1756265,4.0,4.0,11-Mar-25,Kitsilano,4+,Over priced
1128,"2314 Oneida Drive, Coquitlam",2399000.0,For Sale,49.2716797,-122.8281643,5.0,4.0,11-Mar-25,Coquitlam,4+,Over priced
1129,"4472 15th Avenue, Vancouver",2699000.0,For Sale,49.2590721,-123.2082645,2.0,2.0,11-Mar-25,West Point Grey,2.0,Over priced
1130,"8411 170 Street, Surrey",1399900.0,For Sale,49.1556603,-122.7515841,4.0,3.0,11-Mar-25,Surrey,4+,Fair price
1131,"110 - 1777 13th Avenue, Vancouver",999999.0,For Sale,49.2601965,-123.1450401,6.0,5.0,11-Mar-25,Fairview,4+,Fair price
1133,"905 - 4118 Dawson Street, Burnaby",579000.0,For Sale,49.2643041,-123.013727,1.0,1.0,11-Mar-25,Burnaby,1.0,Lower priced
1135,"16706 16 Avenue, Surrey",1388000.0,For Sale,49.0308307,-122.759872,5.0,4.0,11-Mar-25,Surrey,4+,Fair price
1136,"29 - 14909 32 Avenue, Surrey",1030000.0,For Sale,49.0603921,-122.8090956,2.0,2.0,11-Mar-25,Surrey,2.0,Over priced
1137,"105 - 5692 Kings Road, Vancouver",1049000.0,For Sale,49.2652324,-123.2407258,2.0,2.0,11-Mar-25,others,2.0,Fair price
1138,"3506 - 4730 Lougheed Highway, Burnaby",668500.0,For Sale,49.265665,-122.9952381,1.0,1.0,11-Mar-25,Burnaby,1.0,Fair price
1139,"1201 - 1675 Lions Gate Lane, North Vancouver",1179000.0,For Sale,49.3254849,-123.1226258,2.0,2.0,11-Mar-25,others,2.0,Fair price
1140,"706 - 6688 Pearson Way, Richmond",1288000.0,For Sale,49.1757469,-123.1484101,2.0,3.0,11-Mar-25,Richmond,2.0,Over priced
1141,"1302 - 6622 Southoaks Crescent, Burnaby",719000.0,For Sale,49.2176987,-122.9678144,2.0,2.0,11-Mar-25,Burnaby,2.0,Lower priced
1142,"601 - 140 Keith Road, North Vancouver",939000.0,For Sale,49.3169622,-123.0714662,2.0,2.0,11-Mar-25,North Vancouver,2.0,Fair price
1143,"842 Esquimalt Avenue, West Vancouver",2798000.0,For Sale,49.3306553,-123.138547,5.0,3.0,11-Mar-25,West Vancouver,4+,Lower priced
1144,"14428 33a Avenue, Surrey",3380000.0,For Sale,49.062498,-122.8229441,6.0,6.0,11-Mar-25,Surrey,4+,Over priced
1145,"1005 - 505 Nelson Street, Coquitlam",690000.0,For Sale,49.2494204,-122.8649479,1.0,1.0,11-Mar-25,Coquitlam,1.0,Fair price
1146,"80 - 10830 152 Street, Surrey",769000.0,For Sale,49.1993996,-122.8005706,3.0,3.0,11-Mar-25,Surrey,3.0,Lower priced
1147,"203 - 505 Lonsdale Avenue, North Vancouver",899000.0,For Sale,49.3154727,-123.0755808,2.0,2.0,11-Mar-25,North Vancouver,2.0,Fair price
1148,"2303 - 6288 Cassie Avenue, Burnaby",899900.0,For Sale,49.2261087,-123.0075073,1.0,2.0,11-Mar-25,Burnaby,1.0,Over priced
1149,"506 Raindance Court, West Vancouver",355000.0,For Sale,49.3223199,-123.1357108,4.0,4.0,11-Mar-25,West Vancouver,4+,Lower priced
1150,"311 - 15272 19 Avenue, Surrey",569000.0,For Sale,49.0358456,-122.7994396,2.0,2.0,11-Mar-25,Surrey,2.0,Lower priced
1152,"101 - 6420 Buswell Street, Richmond",379900.0,For Sale,49.1672857,-123.1327593,3.0,2.0,11-Mar-25,Richmond,3.0,Lower priced
1153,"17499 20 Avenue, Surrey",23980000.0,For Sale,49.03861,-122.73823,4.0,3.0,11-Mar-25,Surrey,4+,Over priced
1154,"2105 - 4650 Brentwood Boulevard, Burnaby",835000.0,For Sale,49.2667792,-122.9995619,2.0,2.0,11-Mar-25,Burnaby,2.0,Fair price
1155,"402 - 13618 100 Avenue, Surrey",589800.0,For Sale,49.1837997,-122.8447563,2.0,2.0,11-Mar-25,Surrey,2.0,Fair price
1156,"204 - 16469 64 Avenue, Surrey",725000.0,For Sale,49.1193096,-122.7649676,2.0,2.0,11-Mar-25,Surrey,2.0,Fair price
1157,"703 - 1888 Gilmore Avenue, Burnaby",499000.0,For Sale,49.2676356,-123.0137751,1.0,1.0,11-Mar-25,Burnaby,1.0,Lower priced
1158,"1704 - 489 Interurban Way, Vancouver",499900.0,For Sale,49.2097345,-123.1162884,1.0,1.0,11-Mar-25,Marpole,1.0,Fair price
1159,"5 - 15155 62a Avenue, Surrey",719000.0,For Sale,49.1182781,-122.8059541,1.0,1.0,11-Mar-25,Surrey,1.0,Over priced
1160,"703 - 10033 River Drive, Richmond",599800.0,For Sale,49.1995594,-123.1124112,1.0,1.0,11-Mar-25,Richmond,1.0,Fair price
1161,"502 - 1200 W. Georgia Street, Vancouver",719000.0,For Sale,49.287159,-123.1259569,1.0,1.0,11-Mar-25,West End,1.0,Fair price
1162,"1204 - 738 Farrow Street, Coquitlam",835000.0,For Sale,49.262119,-122.8912601,2.0,2.0,11-Mar-25,Coquitlam,2.0,Fair price
1163,"17766 69 Avenue, Surrey",1599900.0,For Sale,49.1275189,-122.7310128,3.0,3.0,11-Mar-25,Surrey,3.0,Over priced
1164,"1102 - 8160 Lansdowne Road, Richmond",928000.0,For Sale,49.17351,-123.134049,2.0,2.0,11-Mar-25,Richmond,2.0,Fair price
1165,"6303 167b Street, Surrey",1749000.0,For Sale,49.1166592,-122.7582532,6.0,0.0,11-Mar-25,Surrey,4+,Fair price
1166,"1603 - 6699 Dunblane Avenue, Burnaby",559000.0,For Sale,49.2222005,-122.9930653,1.0,1.0,11-Mar-25,Burnaby,1.0,Lower priced
1167,"4343 Patterdale Drive, North Vancouver",2498800.0,For Sale,49.3501168,-123.1110668,4.0,3.0,11-Mar-25,others,4+,Fair price
1168,"8411 Sunnywood Drive, Richmond",4860000.0,For Sale,49.1524985,-123.1460051,2.0,2.0,11-Mar-25,Richmond,2.0,Over priced
1169,"112 - 13929 105 Boulevard, Surrey",599900.0,For Sale,49.1944524,-122.836523,2.0,2.0,11-Mar-25,Surrey,2.0,Fair price
1170,"307 - 15140 108 Avenue, Surrey",649000.0,For Sale,49.1979572,-122.8017425,2.0,2.0,11-Mar-25,Surrey,2.0,Fair price
1171,"1407 Strawline Hill Street, Coquitlam",2499800.0,For Sale,49.2984999,-122.738904,6.0,6.0,10-Mar-25,Coquitlam,4+,Over priced
1172,"1003 - 1450 Pennyfarthing Drive, Vancouver",1072000.0,For Sale,49.2726319,-123.1417658,2.0,2.0,10-Mar-25,Fairview,2.0,Fair price
1173,"208 - 5811 177b Street, Surrey",614999.0,For Sale,49.1080339,-122.7307737,2.0,2.0,10-Mar-25,Surrey,2.0,Fair price
1174,"2211 Grant Street, Vancouver",2199000.0,For Sale,49.2714361,-123.0595993,4.0,3.0,10-Mar-25,Grandview-Woodland,4+,Over priced
1175,"3505 - 833 Seymour Street, Vancouver",1699000.0,For Sale,49.2804755,-123.1196313,3.0,2.0,10-Mar-25,Downtown,3.0,Fair price
1176,"816 - 1618 Quebec Street, Vancouver",749900.0,For Sale,49.2714629,-123.1016124,1.0,1.0,10-Mar-25,Mount Pleasant,1.0,Fair price
1177,"332 11th Street, North Vancouver",2198000.0,For Sale,49.3180613,-123.0645985,4.0,4.0,10-Mar-25,North Vancouver,4+,Fair price
1178,"14177 60a Avenue, Surrey",1999000.0,For Sale,49.113008,-122.8296474,7.0,7.0,10-Mar-25,Surrey,4+,Fair price
1179,"13289 71b Avenue, Surrey",399999.0,For Sale,49.1333606,-122.8543288,3.0,2.0,10-Mar-25,Surrey,3.0,Lower priced
1181,"208 - 828 Gauthier Avenue, Coquitlam",698000.0,For Sale,49.2384632,-122.8744449,2.0,2.0,10-Mar-25,Coquitlam,2.0,Lower priced
1182,"502 - 1480 Duchess Avenue, West Vancouver",995000.0,For Sale,49.3294054,-123.1561708,4.0,3.0,10-Mar-25,West Vancouver,4+,Lower priced
1183,"7350 194 Street, Surrey",1480000.0,For Sale,49.1363707,-122.6848938,5.0,4.0,10-Mar-25,Surrey,4+,Fair price
1184,"308 - 1331 Alberni Street, Vancouver",399000.0,For Sale,49.2882466,-123.1276892,1.0,1.0,10-Mar-25,West End,1.0,Lower priced
1186,"211 - 621 Regan Avenue, Coquitlam",535000.0,For Sale,49.2624991,-122.8845992,2.0,2.0,13-Mar-25,Coquitlam,2.0,Lower priced
1187,"TH6 - 610 3rd Street, North Vancouver",1600000.0,For Sale,49.3087946,-123.0628989,4.0,4.0,13-Mar-25,North Vancouver,4+,Fair price
1188,"308 - 1655 Augusta Avenue, Burnaby",948000.0,For Sale,49.2688487,-122.9509936,2.0,2.0,13-Mar-25,Burnaby,2.0,Fair price
1189,"1237 64th Avenue, Vancouver",1848000.0,For Sale,49.2132388,-123.1334081,6.0,4.0,13-Mar-25,Marpole,4+,Fair price
1190,"11235 Park Place, Surrey",1449000.0,For Sale,49.2068076,-122.835953,4.0,3.0,13-Mar-25,Surrey,4+,Fair price
1191,"13491 Marine Drive, Surrey",3280000.0,For Sale,49.02723,-122.84814,3.0,3.0,13-Mar-25,Surrey,3.0,Over priced
1193,"2171 Sperling Avenue, Burnaby",2288000.0,For Sale,49.2643428,-122.9650026,2.0,3.0,13-Mar-25,Burnaby,2.0,Over priced
1195,"405 - 626 Claremont Street, Coquitlam",899900.0,For Sale,49.2642605,-122.8902506,2.0,2.0,13-Mar-25,Coquitlam,2.0,Fair price
1196,"2287 12th Avenue, Vancouver",1379000.0,For Sale,49.2612501,-123.157194,2.0,2.0,13-Mar-25,Kitsilano,2.0,Over priced
1197,"1901 - 1482 Robson Street, Vancouver",1055000.0,For Sale,49.2885128,-123.1311775,2.0,1.0,13-Mar-25,West End,2.0,Fair price
1198,"1101 - 4505 Hazel Street, Burnaby",970000.0,For Sale,49.2308788,-123.0033382,1.0,1.0,13-Mar-25,Burnaby,1.0,Over priced
1199,"3105 - 4189 Halifax Street, Burnaby",849000.0,For Sale,49.2684158,-123.012471,2.0,2.0,13-Mar-25,Burnaby,2.0,Fair price
1200,"396 47th Avenue, Vancouver",2499000.0,For Sale,49.227311,-123.0977363,4.0,3.0,13-Mar-25,Sunset,4+,Fair price
1201,"108 - 228 18th Avenue, Vancouver",900000.0,For Sale,49.2544951,-123.0998636,2.0,2.0,13-Mar-25,Riley Park,2.0,Lower priced
1202,"9 - 8377 Jones Road, Richmond",998000.0,For Sale,49.1574679,-123.131553,2.0,3.0,13-Mar-25,Richmond,2.0,Over priced
1203,"508 - 1540 2nd Avenue, Vancouver",1549000.0,For Sale,49.2693164,-123.1401449,3.0,3.0,13-Mar-25,Fairview,3.0,Fair price
1204,"1201 - 8033 Saba Road, Richmond",789000.0,For Sale,49.1693121,-123.1352121,1.0,1.0,13-Mar-25,Richmond,1.0,Over priced
1205,"1378 Seymour Street, Vancouver",1199000.0,For Sale,49.2744979,-123.1278478,3.0,1.0,13-Mar-25,Downtown,3.0,Fair price
1206,"12567 66 Avenue, Surrey",1679900.0,For Sale,49.1231088,-122.8745028,3.0,4.0,13-Mar-25,Surrey,3.0,Over priced
1208,"28 - 9800 Kilby Drive, Richmond",1089900.0,For Sale,49.1855855,-123.1143515,3.0,3.0,13-Mar-25,Richmond,3.0,Fair price
1209,"1211 - 10626 City Parkway, Surrey",491900.0,For Sale,49.1955846,-122.8479033,1.0,1.0,13-Mar-25,Surrey,1.0,Fair price
1210,"407 - 10428 Whalley Boulevard, Surrey",539800.0,For Sale,49.19237,-122.8415042,1.0,1.0,13-Mar-25,Surrey,1.0,Fair price
1211,"411 - 1367 Alberni Street, Vancouver",748000.0,For Sale,49.2886162,-123.1282575,1.0,1.0,13-Mar-25,West End,1.0,Fair price
1212,"23 - 5750 174 Street, Surrey",675000.0,For Sale,49.1068382,-122.74044,3.0,3.0,13-Mar-25,Surrey,3.0,Lower priced
1214,"1006 - 4488 Juneau Street, Burnaby",938000.0,For Sale,49.2633794,-123.0037234,5.0,3.0,13-Mar-25,Burnaby,4+,Lower priced
1215,"201 - 2800 Chesterfield Avenue, North Vancouver",609900.0,For Sale,49.3353183,-123.0743761,2.0,2.0,13-Mar-25,North Vancouver,2.0,Lower priced
1216,"311 - 2175 Salal Drive, Vancouver",926800.0,For Sale,49.2617136,-123.1545051,1.0,1.0,13-Mar-25,Kitsilano,1.0,Over priced
1217,"232 - 10928 132 Street, Surrey",298000.0,For Sale,49.2013467,-122.8560634,0.0,1.0,13-Mar-25,Surrey,0.0,Lower priced
1218,"6 - 265 8th Street, North Vancouver",1429000.0,For Sale,49.3153911,-123.067135,2.0,3.0,13-Mar-25,North Vancouver,2.0,Over priced
1219,"1605 - 1833 Crowe Street, Vancouver",1249000.0,For Sale,49.2687444,-123.1124104,3.0,5.0,13-Mar-25,Mount Pleasant,3.0,Fair price
1220,"508 - 2388 Madison Avenue, Burnaby",770000.0,For Sale,49.2628193,-123.0084224,3.0,3.0,13-Mar-25,Burnaby,3.0,Lower priced
1221,"106 - 8220 Jones Road, Richmond",728000.0,For Sale,49.1567644,-123.1331737,2.0,2.0,13-Mar-25,Richmond,2.0,Fair price
1222,"304 - 15357 17a Avenue, Surrey",699000.0,For Sale,49.034124,-122.7971154,3.0,3.0,13-Mar-25,Surrey,3.0,Lower priced
1223,"12347 103a Avenue, Surrey",1275000.0,For Sale,49.1908566,-122.8797634,5.0,2.0,13-Mar-25,Surrey,4+,Fair price
1224,"14872 25a Avenue, Surrey",1890000.0,For Sale,49.0479863,-122.8101431,6.0,4.0,13-Mar-25,Surrey,4+,Fair price
1225,"402 - 237 4th Avenue, Vancouver",1249900.0,For Sale,49.2676476,-123.1093416,1.0,2.0,13-Mar-25,Mount Pleasant,1.0,Over priced
1226,"512 - 3333 Brown Road, Richmond",890000.0,For Sale,49.1863147,-123.129825,2.0,2.0,13-Mar-25,Richmond,2.0,Fair price
1227,"506 - 9228 Slopes Mews, Burnaby",588000.0,For Sale,49.2769068,-122.9074276,2.0,2.0,13-Mar-25,Burnaby,2.0,Lower priced
1228,"216 - 10065 133 Street, Surrey",389990.0,For Sale,49.1857413,-122.8543437,0.0,1.0,13-Mar-25,Surrey,0.0,Fair price
1230,"18 - 15489 99a Avenue, Surrey",999999.0,For Sale,49.1836148,-122.7902294,3.0,3.0,13-Mar-25,Surrey,3.0,Fair price
1231,"2 - 16361 23a Avenue, Surrey",899000.0,For Sale,49.0449912,-122.7692573,3.0,3.0,13-Mar-25,Surrey,3.0,Fair price
1232,"517 - 10065 133 Street, Surrey",484990.0,For Sale,49.1857413,-122.8543437,1.0,1.0,13-Mar-25,Surrey,1.0,Fair price
1233,"3905 - 3833 Evergreen Place, Burnaby",999000.0,For Sale,49.249599,-122.8943497,3.0,2.0,13-Mar-25,Burnaby,3.0,Fair price
1234,"364 Taylor Way, West Vancouver",1350000.0,For Sale,49.326983,-123.1349474,3.0,3.0,13-Mar-25,West Vancouver,3.0,Lower priced
1235,"610 - 4759 Valley Drive, Vancouver",2499000.0,For Sale,49.2433488,-123.1512407,2.0,3.0,13-Mar-25,Arbutus Ridge,2.0,Over priced
1236,"409 - 10065 133 Street, Surrey",684990.0,For Sale,49.1857413,-122.8543437,1.0,2.0,13-Mar-25,Surrey,1.0,Over priced
1237,"2501 - 13428 105 Avenue, Surrey",648000.0,For Sale,49.1927348,-122.8500408,1.0,1.0,13-Mar-25,Surrey,1.0,Over priced
1238,"148 Kings Road, North Vancouver",2225000.0,For Sale,49.3377059,-123.0703859,5.0,4.0,13-Mar-25,others,4+,Fair price
1239,"3775 Lincoln Avenue, Coquitlam",3490000.0,For Sale,49.2786227,-122.7131452,4.0,3.0,13-Mar-25,Coquitlam,4+,Over priced
1240,"646 Alderson Avenue, Coquitlam",1888000.0,For Sale,49.2396281,-122.88325,4.0,4.0,13-Mar-25,Coquitlam,4+,Fair price
1241,"309 - 10065 133 Street, Surrey",494990.0,For Sale,49.1857413,-122.8543437,3.0,2.0,13-Mar-25,Surrey,3.0,Lower priced
1242,"1605 - 3096 Windsor Gate, Coquitlam",799000.0,For Sale,49.27954,-122.78711,1.0,1.0,13-Mar-25,Coquitlam,1.0,Over priced
1243,"1902 - 1188 Pinetree Way, Coquitlam",599999.0,For Sale,49.28197,-122.79395,2.0,2.0,13-Mar-25,Coquitlam,2.0,Lower priced
1244,"204 - 13530 Hilton Road, Surrey",459900.0,For Sale,49.2020765,-122.8477032,4.0,2.0,13-Mar-25,Surrey,4+,Lower priced
1245,"830 Pyrford Road, West Vancouver",3388000.0,For Sale,49.3466708,-123.1420086,6.0,6.0,13-Mar-25,West Vancouver,4+,Fair price
1246,"708 - 8180 Granville Avenue, Richmond",698000.0,For Sale,49.1624786,-123.1338234,2.0,2.0,13-Mar-25,Richmond,2.0,Fair price
1247,"104 - 626 Claremont Street, Coquitlam",1019900.0,For Sale,49.2642605,-122.8902506,2.0,3.0,13-Mar-25,Coquitlam,2.0,Over priced
1248,"507 - 2978 Glen Drive, Coquitlam",696000.0,For Sale,49.2821044,-122.7969491,2.0,2.0,13-Mar-25,Coquitlam,2.0,Lower priced
